,cds,ccode,enroll_12,num_act,act_pass_21,num_sat_12,sat_pass_12,enroll_11,num_sat_11,sat_pass_11,act_pt_r,act_ps_r,sat_pt_r_12,sat_ps_r_12,sat_pt_r_11,sat_ps_r_11,sat_pt_r,sat_ps_r
273,19645351932763,19.0,292.0,109.0,78,140.0,92.0,286.0,173.0,150.0,0.18664383561643835,0.2671232876712329,0.4794520547945205,0.6571428571428571,0.6048951048951049,0.8670520231213873,0.5415224913494809,0.4186851211072664
274,30736353030061,30.0,559.0,113.0,75,189.0,120.0,600.0,230.0,190.0,0.10107334525939177,0.13416815742397137,0.33810375670840787,0.6349206349206349,0.38333333333333336,0.8260869565217391,0.361518550474547,0.26747195858498707
275,33670330110627,33.0,1083.0,190.0,111,543.0,293.0,1048.0,404.0,298.0,0.08771929824561403,0.10249307479224377,0.5013850415512465,0.5395948434622467,0.38549618320610685,0.7376237623762376,0.44439230408259034,0.27733458470201783
276,34673143432572,34.0,475.0,97.0,62,139.0,85.0,438.0,153.0,103.0,0.10210526315789474,0.13052631578947368,0.2926315789473684,0.6115107913669064,0.3493150684931507,0.673202614379085,0.3198247535596933,0.2059145673603505
277,01611190132142,1.0,233.0,44.0,36,92.0,51.0,227.0,76.0,59.0,0.0944206008583691,0.15450643776824036,0.3948497854077253,0.5543478260869565,0.33480176211453744,0.7763157894736842,0.3652173913043478,0.2391304347826087
278,36750440116707,36.0,113.0,37.0,10,42.0,5.0,137.0,17.0,8.0,0.16371681415929204,0.08849557522123894,0.37168141592920356,0.11904761904761904,0.12408759124087591,0.47058823529411764,0.236,0.052
279,19646911996438,19.0,126.0,96.0,19,95.0,22.0,131.0,125.0,44.0,0.38095238095238093,0.15079365079365079,0.753968253968254,0.23157894736842105,0.9541984732824428,0.352,0.8560311284046692,0.25680933852140075
280,42693104234613,42.0,536.0,58.0,29,132.0,68.0,521.0,102.0,57.0,0.054104477611940295,0.054104477611940295,0.2462686567164179,0.5151515151515151,0.19577735124760076,0.5588235294117647,0.22138126773888364,0.11825922421948912
281,19647250127381,19.0,165.0,24.0,15,146.0,86.0,175.0,170.0,88.0,0.07272727272727272,0.09090909090909091,0.8848484848484849,0.589041095890411,0.9714285714285714,0.5176470588235295,0.9294117647058824,0.5117647058823529
282,39685023932308,39.0,188.0,16.0,10,63.0,28.0,190.0,51.0,38.0,0.0425531914893617,0.05319148936170213,0.3351063829787234,0.4444444444444444,0.26842105263157895,0.7450980392156863,0.30158730158730157,0.1746031746031746
283,37681063731023,37.0,210.0,27.0,20,73.0,52.0,207.0,74.0,57.0,0.06428571428571428,0.09523809523809523,0.3476190476190476,0.7123287671232876,0.357487922705314,0.7702702702702703,0.35251798561151076,0.26139088729016785
284,37681063732062,37.0,580.0,137.0,38,191.0,63.0,532.0,163.0,65.0,0.11810344827586207,0.06551724137931035,0.3293103448275862,0.3298429319371728,0.30639097744360905,0.3987730061349693,0.3183453237410072,0.11510791366906475
285,30666473030053,30.0,355.0,83.0,57,124.0,96.0,427.0,124.0,113.0,0.11690140845070422,0.16056338028169015,0.3492957746478873,0.7741935483870968,0.2903981264637002,0.9112903225806451,0.3171355498721228,0.2672634271099744
286,30665973032000,30.0,325.0,22.0,7,89.0,26.0,301.0,74.0,32.0,0.033846153846153845,0.021538461538461538,0.27384615384615385,0.29213483146067415,0.24584717607973422,0.43243243243243246,0.26038338658146964,0.0926517571884984
287,19647330122341,19.0,85.0,27.0,3,31.0,1.0,113.0,100.0,8.0,0.1588235294117647,0.03529411764705882,0.36470588235294116,0.03225806451612903,0.8849557522123894,0.08,0.6616161616161617,0.045454545454545456
288,36676523630373,36.0,851.0,84.0,48,399.0,205.0,876.0,376.0,230.0,0.04935370152761457,0.0564042303172738,0.4688601645123384,0.5137844611528822,0.4292237442922374,0.6117021276595744,0.4487550665894615,0.25188187608569773
289,47764554733309,47.0,43.0,27.0,11,16.0,6.0,49.0,22.0,16.0,0.313953488372093,0.2558139534883721,0.37209302325581395,0.375,0.4489795918367347,0.7272727272727273,0.41304347826086957,0.2391304347826087
290,12755151232206,12.0,266.0,23.0,16,58.0,32.0,257.0,56.0,34.0,0.043233082706766915,0.06015037593984962,0.21804511278195488,0.5517241379310345,0.2178988326848249,0.6071428571428571,0.2179732313575526,0.12619502868068833
291,41690620119503,41.0,86.0,51.0,12,42.0,5.0,94.0,96.0,27.0,0.29651162790697677,0.13953488372093023,0.4883720930232558,0.11904761904761904,1.0212765957446808,0.28125,0.7666666666666667,0.17777777777777778
292,27661592730166,27.0,607.0,122.0,34,161.0,48.0,677.0,163.0,55.0,0.10049423393739704,0.05601317957166392,0.2652388797364086,0.2981366459627329,0.24076809453471196,0.3374233128834356,0.2523364485981308,0.08021806853582554
293,43694274330692,43.0,712.0,122.0,114,344.0,287.0,717.0,642.0,510.0,0.08567415730337079,0.1601123595505618,0.48314606741573035,0.8343023255813954,0.895397489539749,0.794392523364486,0.6899930020993702,0.5577326801959412
294,54768365431598,54.0,187.0,18.0,13,50.0,15.0,215.0,53.0,28.0,0.0481283422459893,0.06951871657754011,0.26737967914438504,0.3,0.24651162790697675,0.5283018867924528,0.2562189054726368,0.10696517412935323
295,19647331932920,19.0,361.0,36.0,12,200.0,85.0,339.0,274.0,101.0,0.04986149584487535,0.0332409972299169,0.554016620498615,0.425,0.8082595870206489,0.3686131386861314,0.6771428571428572,0.26571428571428574
296,37681223732179,37.0,464.0,40.0,25,105.0,51.0,464.0,116.0,75.0,0.04310344827586207,0.05387931034482758,0.22629310344827586,0.4857142857142857,0.25,0.646551724137931,0.23814655172413793,0.13577586206896552
297,54753255430210,54.0,170.0,46.0,8,60.0,6.0,157.0,60.0,5.0,0.13529411764705881,0.047058823529411764,0.35294117647058826,0.1,0.3821656050955414,0.08333333333333333,0.3669724770642202,0.03363914373088685
298,56724545632021,56.0,250.0,29.0,19,116.0,57.0,251.0,224.0,46.0,0.058,0.076,0.464,0.49137931034482757,0.8924302788844621,0.20535714285714285,0.6786427145708582,0.2055888223552894
299,10738091030121,10.0,167.0,31.0,3,84.0,5.0,155.0,53.0,10.0,0.09281437125748503,0.017964071856287425,0.5029940119760479,0.05952380952380952,0.3419354838709677,0.18867924528301888,0.4254658385093168,0.046583850931677016
300,34673143430477,34.0,322.0,94.0,30,124.0,29.0,342.0,114.0,48.0,0.14596273291925466,0.09316770186335403,0.38509316770186336,0.23387096774193547,0.3333333333333333,0.42105263157894735,0.35843373493975905,0.11596385542168675
301,34673303433216,34.0,552.0,127.0,110,209.0,164.0,611.0,231.0,214.0,0.11503623188405797,0.19927536231884058,0.3786231884057971,0.784688995215311,0.3780687397708674,0.9264069264069265,0.37833190025795355,0.3250214961306965
302,36677103630555,36.0,507.0,447.0,53,171.0,55.0,511.0,447.0,98.0,0.4408284023668639,0.10453648915187377,0.33727810650887574,0.3216374269005848,0.8747553816046967,0.21923937360178972,0.6070726915520629,0.15029469548133595
303,36677103633302,36.0,538.0,496.0,42,218.0,38.0,578.0,506.0,97.0,0.46096654275092935,0.07806691449814127,0.4052044609665427,0.1743119266055046,0.8754325259515571,0.191699604743083,0.6487455197132617,0.12096774193548387
304,01751010130096,1.0,498.0,196.0,176,179.0,151.0,562.0,360.0,336.0,0.19678714859437751,0.3534136546184739,0.35943775100401604,0.8435754189944135,0.6405693950177936,0.9333333333333333,0.5084905660377359,0.45943396226415095
305,15635291532605,15.0,471.0,15.0,6,120.0,35.0,513.0,44.0,24.0,0.01592356687898089,0.012738853503184714,0.25477707006369427,0.2916666666666667,0.08576998050682261,0.5454545454545454,0.16666666666666666,0.059959349593495935
306,45701364530044,45.0,317.0,29.0,22,61.0,38.0,330.0,73.0,61.0,0.04574132492113565,0.0694006309148265,0.19242902208201892,0.6229508196721312,0.22121212121212122,0.8356164383561644,0.2071097372488408,0.15301391035548687
307,30736433032109,30.0,542.0,155.0,127,219.0,147.0,613.0,308.0,237.0,0.1429889298892989,0.23431734317343172,0.4040590405904059,0.6712328767123288,0.5024469820554649,0.7694805194805194,0.4562770562770563,0.33246753246753247
308,56726525630348,56.0,222.0,61.0,34,92.0,63.0,235.0,165.0,131.0,0.1373873873873874,0.15315315315315314,0.4144144144144144,0.6847826086956522,0.7021276595744681,0.793939393939394,0.562363238512035,0.424507658643326
309,23655652331361,23.0,107.0,24.0,17,30.0,18.0,132.0,39.0,23.0,0.11214953271028037,0.1588785046728972,0.2803738317757009,0.6,0.29545454545454547,0.5897435897435898,0.28870292887029286,0.17154811715481172
310,12628101233402,12.0,183.0,18.0,9,56.0,27.0,178.0,39.0,20.0,0.04918032786885246,0.04918032786885246,0.30601092896174864,0.48214285714285715,0.21910112359550563,0.5128205128205128,0.2631578947368421,0.13019390581717452
311,19647336061451,19.0,166.0,56.0,19,106.0,36.0,187.0,183.0,44.0,0.1686746987951807,0.1144578313253012,0.6385542168674698,0.33962264150943394,0.9786096256684492,0.24043715846994534,0.8186968838526912,0.22662889518413598
312,30665483032158,30.0,805.0,102.0,87,335.0,270.0,894.0,361.0,329.0,0.06335403726708075,0.10807453416149068,0.4161490683229814,0.8059701492537313,0.40380313199105144,0.9113573407202216,0.40965273690406123,0.35256032960565037
313,19647331995448,19.0,403.0,101.0,55,274.0,115.0,429.0,439.0,219.0,0.12531017369727046,0.13647642679900746,0.6799007444168734,0.4197080291970803,1.0233100233100234,0.4988610478359909,0.8569711538461539,0.4014423076923077
314,39686763932654,39.0,449.0,57.0,21,153.0,50.0,445.0,33.0,26.0,0.06347438752783964,0.0467706013363029,0.34075723830734966,0.32679738562091504,0.07415730337078652,0.7878787878787878,0.2080536912751678,0.08501118568232663
315,34673143430873,34.0,595.0,69.0,57,283.0,202.0,664.0,312.0,260.0,0.05798319327731093,0.0957983193277311,0.4756302521008403,0.7137809187279152,0.46987951807228917,0.8333333333333334,0.4725972994440032,0.3669579030976966
316,50711755030010,50.0,397.0,63.0,47,101.0,56.0,395.0,66.0,44.0,0.07934508816120907,0.11838790931989925,0.25440806045340053,0.5544554455445545,0.1670886075949367,0.6666666666666666,0.21085858585858586,0.12626262626262627
317,07617210730457,7.0,649.0,89.0,40,184.0,66.0,613.0,151.0,83.0,0.06856702619414484,0.061633281972265024,0.2835130970724191,0.358695652173913,0.2463295269168026,0.5496688741721855,0.2654516640253566,0.11806656101426308
318,19649076061634,19.0,90.0,19.0,6,43.0,9.0,89.0,26.0,6.0,0.10555555555555556,0.06666666666666667,0.4777777777777778,0.20930232558139536,0.29213483146067415,0.23076923076923078,0.3854748603351955,0.08379888268156424
319,01612590125716,1.0,154.0,26.0,2,43.0,2.0,188.0,23.0,3.0,0.08441558441558442,0.012987012987012988,0.2792207792207792,0.046511627906976744,0.12234042553191489,0.13043478260869565,0.19298245614035087,0.014619883040935672
320,43694684332474,43.0,508.0,82.0,66,156.0,106.0,500.0,228.0,168.0,0.08070866141732283,0.12992125984251968,0.30708661417322836,0.6794871794871795,0.456,0.7368421052631579,0.38095238095238093,0.2718253968253968
321,10621661032507,10.0,442.0,110.0,14,91.0,8.0,471.0,245.0,29.0,0.1244343891402715,0.03167420814479638,0.20588235294117646,0.08791208791208792,0.5201698513800425,0.11836734693877551,0.36801752464403065,0.040525739320920046
322,15635290110999,15.0,576.0,50.0,38,192.0,118.0,575.0,205.0,138.0,0.043402777777777776,0.06597222222222222,0.3333333333333333,0.6145833333333334,0.3565217391304348,0.6731707317073171,0.34491746307558646,0.22241529105125976
323,30665143032505,30.0,467.0,59.0,42,152.0,78.0,494.0,151.0,102.0,0.06316916488222699,0.08993576017130621,0.32548179871520344,0.5131578947368421,0.305668016194332,0.6754966887417219,0.3152965660770031,0.18730489073881373
324,19752911995810,19.0,433.0,69.0,62,204.0,146.0,413.0,205.0,170.0,0.07967667436489607,0.14318706697459585,0.47113163972286376,0.7156862745098039,0.4963680387409201,0.8292682926829268,0.483451536643026,0.3735224586288416
325,19642121933159,19.0,418.0,41.0,25,207.0,105.0,492.0,186.0,111.0,0.04904306220095694,0.05980861244019139,0.49521531100478466,0.5072463768115942,0.3780487804878049,0.5967741935483871,0.4318681318681319,0.23736263736263735
326,38684783831765,38.0,462.0,95.0,55,263.0,146.0,446.0,206.0,142.0,0.10281385281385282,0.11904761904761904,0.5692640692640693,0.5551330798479087,0.4618834080717489,0.6893203883495146,0.5165198237885462,0.31718061674008813
327,34673553433471,34.0,215.0,26.0,6,74.0,26.0,234.0,26.0,14.0,0.06046511627906977,0.027906976744186046,0.34418604651162793,0.35135135135135137,0.1111111111111111,0.5384615384615384,0.22271714922049,0.08908685968819599
328,19649071933175,19.0,207.0,67.0,11,66.0,7.0,255.0,51.0,12.0,0.16183574879227053,0.05314009661835749,0.3188405797101449,0.10606060606060606,0.2,0.23529411764705882,0.2532467532467532,0.04112554112554113
329,30665223032752,30.0,569.0,77.0,55,215.0,127.0,531.0,228.0,164.0,0.06766256590509666,0.09666080843585237,0.37785588752196836,0.5906976744186047,0.4293785310734463,0.7192982456140351,0.4027272727272727,0.26454545454545453
330,19647331933241,19.0,279.0,24.0,3,84.0,11.0,313.0,299.0,35.0,0.043010752688172046,0.010752688172043012,0.3010752688172043,0.13095238095238096,0.9552715654952076,0.11705685618729098,0.6469594594594594,0.0777027027027027
331,19649071933324,19.0,399.0,23.0,4,125.0,37.0,422.0,109.0,37.0,0.02882205513784461,0.010025062656641603,0.3132832080200501,0.296,0.25829383886255924,0.3394495412844037,0.2850182704019488,0.09013398294762484
332,38684783830437,38.0,112.0,39.0,16,64.0,24.0,118.0,64.0,34.0,0.17410714285714285,0.14285714285714285,0.5714285714285714,0.375,0.5423728813559322,0.53125,0.5565217391304348,0.25217391304347825
333,43694844332839,43.0,374.0,36.0,21,126.0,50.0,402.0,125.0,68.0,0.0481283422459893,0.05614973262032086,0.33689839572192515,0.3968253968253968,0.31094527363184077,0.544,0.3234536082474227,0.15206185567010308
334,19642791933449,19.0,266.0,24.0,13,91.0,38.0,284.0,270.0,71.0,0.045112781954887216,0.04887218045112782,0.34210526315789475,0.4175824175824176,0.9507042253521126,0.26296296296296295,0.6563636363636364,0.19818181818181818
335,19734451939834,19.0,355.0,28.0,20,329.0,152.0,386.0,358.0,190.0,0.03943661971830986,0.056338028169014086,0.9267605633802817,0.46200607902735563,0.927461139896373,0.5307262569832403,0.9271255060728745,0.46153846153846156
336,19645681933530,19.0,547.0,42.0,29,177.0,108.0,558.0,140.0,99.0,0.038391224862888484,0.05301645338208409,0.3235831809872029,0.6101694915254238,0.25089605734767023,0.7071428571428572,0.2868778280542986,0.18733031674208145
337,19645761933597,19.0,591.0,79.0,66,248.0,186.0,567.0,284.0,256.0,0.06683587140439932,0.1116751269035533,0.4196277495769882,0.75,0.5008818342151675,0.9014084507042254,0.459412780656304,0.38169257340241797
338,15635290100198,15.0,580.0,22.0,8,173.0,43.0,606.0,92.0,43.0,0.01896551724137931,0.013793103448275862,0.2982758620689655,0.24855491329479767,0.15181518151815182,0.4673913043478261,0.22344013490725126,0.07251264755480608
339,24657892430098,24.0,397.0,45.0,10,145.0,44.0,440.0,93.0,31.0,0.05667506297229219,0.02518891687657431,0.36523929471032746,0.30344827586206896,0.21136363636363636,0.3333333333333333,0.2843488649940263,0.08960573476702509
340,19651360102459,19.0,479.0,53.0,37,175.0,88.0,551.0,130.0,99.0,0.055323590814196244,0.07724425887265135,0.3653444676409186,0.5028571428571429,0.23593466424682397,0.7615384615384615,0.2961165048543689,0.18155339805825244
341,54722565430046,54.0,383.0,38.0,17,92.0,30.0,441.0,60.0,36.0,0.04960835509138381,0.044386422976501305,0.2402088772845953,0.32608695652173914,0.1360544217687075,0.6,0.18446601941747573,0.08009708737864078
342,37683380119610,37.0,125.0,114.0,12,65.0,10.0,153.0,144.0,17.0,0.456,0.096,0.52,0.15384615384615385,0.9411764705882353,0.11805555555555555,0.7517985611510791,0.09712230215827339
343,27754732730885,27.0,182.0,63.0,11,54.0,8.0,177.0,62.0,8.0,0.17307692307692307,0.06043956043956044,0.2967032967032967,0.14814814814814814,0.3502824858757062,0.12903225806451613,0.3231197771587744,0.04456824512534819
344,01612000133397,1.0,567.0,147.0,118,178.0,132.0,565.0,208.0,188.0,0.12962962962962962,0.20811287477954143,0.31393298059964725,0.7415730337078652,0.368141592920354,0.9038461538461539,0.3409893992932862,0.2826855123674912
345,19647331933746,19.0,1120.0,204.0,154,531.0,377.0,1218.0,522.0,439.0,0.09107142857142857,0.1375,0.47410714285714284,0.7099811676082862,0.42857142857142855,0.8409961685823755,0.45038494439692045,0.34901625320787
346,36676860125500,36.0,503.0,38.0,21,166.0,67.0,449.0,129.0,55.0,0.03777335984095427,0.041749502982107355,0.33001988071570576,0.4036144578313253,0.2873051224944321,0.4263565891472868,0.30987394957983194,0.12815126050420167
347,31669283130184,31.0,513.0,201.0,175,247.0,206.0,494.0,292.0,268.0,0.195906432748538,0.341130604288499,0.48148148148148145,0.8340080971659919,0.5910931174089069,0.9178082191780822,0.535253227408143,0.47070506454816285
348,37681303732336,37.0,557.0,97.0,55,138.0,85.0,542.0,157.0,112.0,0.08707360861759425,0.09874326750448834,0.24775583482944344,0.6159420289855072,0.2896678966789668,0.7133757961783439,0.2684258416742493,0.17925386715195632
349,54755235430251,54.0,302.0,41.0,5,67.0,11.0,294.0,82.0,26.0,0.06788079470198675,0.016556291390728478,0.22185430463576158,0.16417910447761194,0.2789115646258503,0.3170731707317073,0.25,0.06208053691275168
350,34765053433794,34.0,394.0,49.0,17,328.0,42.0,447.0,77.0,22.0,0.06218274111675127,0.04314720812182741,0.8324873096446701,0.12804878048780488,0.17225950782997762,0.2857142857142857,0.4815695600475624,0.07609988109393578
351,33751920105734,33.0,756.0,214.0,157,349.0,235.0,776.0,390.0,311.0,0.14153439153439154,0.20767195767195767,0.46164021164021163,0.673352435530086,0.5025773195876289,0.7974358974358975,0.48237597911227154,0.3563968668407311
352,27660682730174,27.0,268.0,53.0,5,106.0,8.0,295.0,27.0,10.0,0.09888059701492537,0.018656716417910446,0.39552238805970147,0.07547169811320754,0.09152542372881356,0.37037037037037035,0.23623445825932504,0.03197158081705151
353,04755070433953,4.0,158.0,15.0,9,64.0,30.0,154.0,94.0,40.0,0.04746835443037975,0.056962025316455694,0.4050632911392405,0.46875,0.6103896103896104,0.425531914893617,0.5064102564102564,0.22435897435897437
354,37681303732625,37.0,539.0,87.0,51,141.0,83.0,518.0,178.0,127.0,0.08070500927643785,0.09461966604823747,0.26159554730983303,0.5886524822695035,0.3436293436293436,0.7134831460674157,0.30179754020813626,0.1986754966887417
355,19647331931864,19.0,651.0,110.0,88,274.0,134.0,748.0,582.0,262.0,0.08448540706605223,0.13517665130568357,0.42089093701996927,0.48905109489051096,0.7780748663101604,0.45017182130584193,0.6118656182987848,0.2830593280914939
356,37684523730942,37.0,103.0,16.0,14,41.0,27.0,126.0,30.0,21.0,0.07766990291262135,0.13592233009708737,0.39805825242718446,0.6585365853658537,0.23809523809523808,0.7,0.31004366812227074,0.2096069868995633
